Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Integrin Cell Surface Interactions R-HSA-216083	1/66	2.820585e-01	3.185043e-01	0	0	3.082362e+00	3.901163e+00	BSG
Reactome_2022	HDR Thru Homologous Recombination (HRR) R-HSA-5685942	1/67	2.856601e-01	3.219683e-01	0	0	3.035507e+00	3.803346e+00	UBC
Reactome_2022	Circadian Clock R-HSA-400253	1/69	2.928097e-01	3.287975e-01	0	0	2.945930e+00	3.618287e+00	UBC
Reactome_2022	Interleukin-17 Signaling R-HSA-448424	1/69	2.928097e-01	3.287975e-01	0	0	2.945930e+00	3.618287e+00	UBC
Reactome_2022	Biological Oxidations R-HSA-211859	2/218	2.975572e-01	3.335074e-01	0	0	1.859788e+00	2.254341e+00	HSP90AB1;PTGES3
Reactome_2022	Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824	1/71	2.998884e-01	3.348754e-01	0	0	2.861472e+00	3.446199e+00	UBC
Reactome_2022	Diseases Of Programmed Cell Death R-HSA-9645723	1/71	2.998884e-01	3.348754e-01	0	0	2.861472e+00	3.446199e+00	YWHAE
Reactome_2022	RHOC GTPase Cycle R-HSA-9013106	1/73	3.068970e-01	3.414371e-01	0	0	2.781706e+00	3.285871e+00	RHOA
Reactome_2022	Extra-nuclear Estrogen Signaling R-HSA-9009391	1/73	3.068970e-01	3.414371e-01	0	0	2.781706e+00	3.285871e+00	HSP90AA1
Reactome_2022	Signaling By NOTCH1 R-HSA-1980143	1/74	3.103752e-01	3.440373e-01	0	0	2.743462e+00	3.209777e+00	UBC
Reactome_2022	Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236	1/74	3.103752e-01	3.440373e-01	0	0	2.743462e+00	3.209777e+00	SRSF1
Reactome_2022	ISG15 Antiviral Mechanism R-HSA-1169408	1/75	3.138362e-01	3.472352e-01	0	0	2.706252e+00	3.136232e+00	UBC
Reactome_2022	Protein Ubiquitination R-HSA-8852135	1/76	3.172799e-01	3.504025e-01	0	0	2.670034e+00	3.065121e+00	UBC
Reactome_2022	Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827	1/77	3.207065e-01	3.535393e-01	0	0	2.634769e+00	2.996335e+00	UBC
Reactome_2022	G Alpha (12/13) Signaling Events R-HSA-416482	1/78	3.241161e-01	3.566460e-01	0	0	2.600420e+00	2.929772e+00	RHOA
Reactome_2022	Amyloid Fiber Formation R-HSA-977225	1/79	3.275087e-01	3.597227e-01	0	0	2.566952e+00	2.865335e+00	UBC
Reactome_2022	Processing Of DNA Double-Strand Break Ends R-HSA-5693607	1/80	3.308845e-01	3.627698e-01	0	0	2.534331e+00	2.802934e+00	UBC
Reactome_2022	Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582	1/81	3.342435e-01	3.657874e-01	0	0	2.502525e+00	2.742481e+00	UBC
Reactome_2022	Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399	1/82	3.375858e-01	3.687758e-01	0	0	2.471505e+00	2.683895e+00	UBC
Reactome_2022	Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410	1/83	3.409115e-01	3.710644e-01	0	0	2.441242e+00	2.627099e+00	UBC
Reactome_2022	Transport Of Mature Transcript To Cytoplasm R-HSA-72202	1/83	3.409115e-01	3.710644e-01	0	0	2.441242e+00	2.627099e+00	SRSF1
Reactome_2022	SLC-mediated Transmembrane Transport R-HSA-425407	2/247	3.507072e-01	3.797599e-01	0	0	1.637234e+00	1.715500e+00	BSG;SLC25A5
Reactome_2022	Leishmania Infection R-HSA-9658195	2/247	3.507072e-01	3.797599e-01	0	0	1.637234e+00	1.715500e+00	ACTR2;HSP90AB1
Reactome_2022	Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366	1/86	3.507898e-01	3.797599e-01	0	0	2.354724e+00	2.466734e+00	BSG
Reactome_2022	RAB GEFs Exchange GTP For GDP On RABs R-HSA-8876198	1/89	3.605214e-01	3.888988e-01	0	0	2.274105e+00	2.320050e+00	YWHAE
Reactome_2022	Mitochondrial Biogenesis R-HSA-1592230	1/89	3.605214e-01	3.888988e-01	0	0	2.274105e+00	2.320050e+00	HSPA9
Reactome_2022	Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756	1/90	3.637331e-01	3.916626e-01	0	0	2.248439e+00	2.273925e+00	UBC
Reactome_2022	Oxidative Stress Induced Senescence R-HSA-2559580	1/93	3.732726e-01	4.012182e-01	0	0	2.174791e+00	2.143140e+00	UBC
Reactome_2022	Drug ADME R-HSA-9748784	1/95	3.795535e-01	4.072434e-01	0	0	2.128304e+00	2.061815e+00	BSG
Reactome_2022	MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871	1/96	3.826706e-01	4.098585e-01	0	0	2.105795e+00	2.022786e+00	UBC
Reactome_2022	SLC Transporter Disorders R-HSA-5619102	1/99	3.919289e-01	4.190304e-01	0	0	2.041022e+00	1.911774e+00	BSG
Reactome_2022	Stimuli-sensing Channels R-HSA-2672351	1/100	3.949844e-01	4.215497e-01	0	0	2.020304e+00	1.876679e+00	UBC
Reactome_2022	TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138	1/101	3.980247e-01	4.240440e-01	0	0	2.000000e+00	1.842482e+00	UBC
Reactome_2022	MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155	1/102	4.010498e-01	4.265133e-01	0	0	1.980098e+00	1.809155e+00	UBC
Reactome_2022	Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	1/103	4.040599e-01	4.282041e-01	0	0	1.960586e+00	1.776668e+00	UBC
Reactome_2022	Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	1/103	4.040599e-01	4.282041e-01	0	0	1.960586e+00	1.776668e+00	UBC
Reactome_2022	Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825	1/104	4.070551e-01	4.298673e-01	0	0	1.941453e+00	1.744992e+00	UBC
Reactome_2022	MHC Class II Antigen Presentation R-HSA-2132295	1/104	4.070551e-01	4.298673e-01	0	0	1.941453e+00	1.744992e+00	CANX
Reactome_2022	Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138	1/106	4.130007e-01	4.353836e-01	0	0	1.904281e+00	1.683967e+00	UBC
Reactome_2022	Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807	1/107	4.159513e-01	4.369663e-01	0	0	1.886221e+00	1.654568e+00	HSP90AA1
Reactome_2022	MyD88-independent TLR4 Cascade R-HSA-166166	1/107	4.159513e-01	4.369663e-01	0	0	1.886221e+00	1.654568e+00	UBC
Reactome_2022	Nucleotide Excision Repair R-HSA-5696398	1/108	4.188872e-01	4.385226e-01	0	0	1.868498e+00	1.625880e+00	UBC
Reactome_2022	Gene Silencing By RNA R-HSA-211000	1/108	4.188872e-01	4.385226e-01	0	0	1.868498e+00	1.625880e+00	HSP90AA1
Reactome_2022	Degradation Of Extracellular Matrix R-HSA-1474228	1/109	4.218086e-01	4.408155e-01	0	0	1.851104e+00	1.597879e+00	BSG
Reactome_2022	Mitotic Prophase R-HSA-68875	1/112	4.304856e-01	4.483296e-01	0	0	1.800801e+00	1.517789e+00	SET
Reactome_2022	MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058	1/112	4.304856e-01	4.483296e-01	0	0	1.800801e+00	1.517789e+00	UBC
Reactome_2022	Signaling By NTRK1 (TRKA) R-HSA-187037	1/114	4.361986e-01	4.527156e-01	0	0	1.768749e+00	1.467457e+00	RHOA
Reactome_2022	HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567	1/114	4.361986e-01	4.527156e-01	0	0	1.768749e+00	1.467457e+00	UBC
Reactome_2022	Chromosome Maintenance R-HSA-73886	1/118	4.474548e-01	4.636001e-01	0	0	1.707934e+00	1.373486e+00	NPM1
Reactome_2022	Homology Directed Repair R-HSA-5693538	1/119	4.502339e-01	4.656793e-01	0	0	1.693374e+00	1.351292e+00	UBC
Reactome_2022	Rab Regulation Of Trafficking R-HSA-9007101	1/122	4.584885e-01	4.734051e-01	0	0	1.651139e+00	1.287592e+00	YWHAE
Reactome_2022	DNA Repair R-HSA-73894	2/310	4.606242e-01	4.747972e-01	0	0	1.298171e+00	1.006307e+00	XRCC6;UBC
Reactome_2022	Signaling By NTRKs R-HSA-166520	1/132	4.851276e-01	4.992013e-01	0	0	1.524327e+00	1.102612e+00	RHOA
Reactome_2022	Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	1/140	5.055012e-01	5.192798e-01	0	0	1.436015e+00	9.796562e-01	UBC
Reactome_2022	RHOA GTPase Cycle R-HSA-8980692	1/147	5.226721e-01	5.360056e-01	0	0	1.366681e+00	8.867036e-01	RHOA
Reactome_2022	Regulation Of TP53 Activity R-HSA-5633007	1/157	5.461827e-01	5.591649e-01	0	0	1.278425e+00	7.731939e-01	UBC
Reactome_2022	Toll-like Receptor Cascades R-HSA-168898	1/162	5.575043e-01	5.697883e-01	0	0	1.238409e+00	7.235839e-01	UBC
Reactome_2022	Cellular Senescence R-HSA-2559583	1/165	5.641626e-01	5.756176e-01	0	0	1.215570e+00	6.958081e-01	UBC
Reactome_2022	SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232	1/168	5.707216e-01	5.813263e-01	0	0	1.193552e+00	6.694082e-01	NPM1
Reactome_2022	Fatty Acid Metabolism R-HSA-8978868	1/173	5.814370e-01	5.912420e-01	0	0	1.158562e+00	6.282336e-01	PTGES3
Reactome_2022	SUMOylation R-HSA-2990846	1/174	5.835480e-01	5.923897e-01	0	0	1.151807e+00	6.203961e-01	NPM1
Reactome_2022	Ion Channel Transport R-HSA-983712	1/175	5.856486e-01	5.935228e-01	0	0	1.145129e+00	6.126848e-01	UBC
Reactome_2022	Metabolism Of Vitamins And Cofactors R-HSA-196854	1/186	6.080733e-01	6.152152e-01	0	0	1.076440e+00	5.354856e-01	HSP90AA1
Reactome_2022	Interferon Signaling R-HSA-913531	1/200	6.348838e-01	6.412646e-01	0	0	1.000000e+00	4.543133e-01	UBC
Reactome_2022	Chromatin Modifying Enzymes R-HSA-3247509	1/238	6.988434e-01	7.046865e-01	0	0	8.380429e-01	3.002948e-01	RPS2
Reactome_2022	Diseases Of Metabolism R-HSA-5668914	1/247	7.122869e-01	7.170434e-01	0	0	8.070132e-01	2.737990e-01	UBC
Reactome_2022	Extracellular Matrix Organization R-HSA-1474244	1/291	7.699252e-01	7.737748e-01	0	0	6.830373e-01	1.785882e-01	BSG
Reactome_2022	GPCR Downstream Signaling R-HSA-388396	1/619	9.572248e-01	9.604102e-01	0	0	3.151581e-01	1.377777e-02	RHOA
Reactome_2022	Signaling By GPCR R-HSA-372790	1/689	9.702384e-01	9.718501e-01	0	0	2.820648e-01	8.522168e-03	RHOA
Reactome_2022	Metabolism Of Lipids R-HSA-556833	1/732	9.761985e-01	9.761985e-01	0	0	2.648786e-01	6.380735e-03	PTGES3
