Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	MAPK1/MAPK3 Signaling R-HSA-5684996	2/277	4.042312e-01	4.335233e-01	0	0	1.456401e+00	1.319162e+00	UBC;PSMA7
Reactome_2022	Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825	1/104	4.070551e-01	4.357624e-01	0	0	1.941453e+00	1.744992e+00	UBC
Reactome_2022	Resolution Of Sister Chromatid Cohesion R-HSA-2500257	1/106	4.130007e-01	4.397417e-01	0	0	1.904281e+00	1.683967e+00	RPS27
Reactome_2022	Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138	1/106	4.130007e-01	4.397417e-01	0	0	1.904281e+00	1.683967e+00	UBC
Reactome_2022	HATs Acetylate Histones R-HSA-3214847	1/106	4.130007e-01	4.397417e-01	0	0	1.904281e+00	1.683967e+00	MORF4L2
Reactome_2022	Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807	1/107	4.159513e-01	4.412960e-01	0	0	1.886221e+00	1.654568e+00	HSP90AA1
Reactome_2022	MyD88-independent TLR4 Cascade R-HSA-166166	1/107	4.159513e-01	4.412960e-01	0	0	1.886221e+00	1.654568e+00	UBC
Reactome_2022	Nucleotide Excision Repair R-HSA-5696398	1/108	4.188872e-01	4.428236e-01	0	0	1.868498e+00	1.625880e+00	UBC
Reactome_2022	Gene Silencing By RNA R-HSA-211000	1/108	4.188872e-01	4.428236e-01	0	0	1.868498e+00	1.625880e+00	HSP90AA1
Reactome_2022	Degradation Of Extracellular Matrix R-HSA-1474228	1/109	4.218086e-01	4.451171e-01	0	0	1.851104e+00	1.597879e+00	BSG
Reactome_2022	Mitotic Spindle Checkpoint R-HSA-69618	1/110	4.247154e-01	4.473870e-01	0	0	1.834028e+00	1.570545e+00	RPS27
Reactome_2022	Mitotic Prophase R-HSA-68875	1/112	4.304856e-01	4.518572e-01	0	0	1.800801e+00	1.517789e+00	SET
Reactome_2022	MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058	1/112	4.304856e-01	4.518572e-01	0	0	1.800801e+00	1.517789e+00	UBC
Reactome_2022	Signaling By NTRK1 (TRKA) R-HSA-187037	1/114	4.361986e-01	4.562360e-01	0	0	1.768749e+00	1.467457e+00	RHOA
Reactome_2022	HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567	1/114	4.361986e-01	4.562360e-01	0	0	1.768749e+00	1.467457e+00	UBC
Reactome_2022	Chromosome Maintenance R-HSA-73886	1/118	4.474548e-01	4.671838e-01	0	0	1.707934e+00	1.373486e+00	NPM1
Reactome_2022	Homology Directed Repair R-HSA-5693538	1/119	4.502339e-01	4.692579e-01	0	0	1.693374e+00	1.351292e+00	UBC
Reactome_2022	Signaling By Receptor Tyrosine Kinases R-HSA-9006934	3/496	4.528926e-01	4.711993e-01	0	0	1.217478e+00	9.643644e-01	HSP90AA1;UBC;RHOA
Reactome_2022	Intracellular Signaling By Second Messengers R-HSA-9006925	2/306	4.539480e-01	4.714688e-01	0	0	1.315521e+00	1.038962e+00	UBC;PSMA7
Reactome_2022	Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168	2/307	4.556214e-01	4.716860e-01	0	0	1.311141e+00	1.030679e+00	UBC;PSMA7
Reactome_2022	HCMV Infection R-HSA-9609646	1/121	4.557507e-01	4.716860e-01	0	0	1.664983e+00	1.308359e+00	HNRNPK
Reactome_2022	Rab Regulation Of Trafficking R-HSA-9007101	1/122	4.584885e-01	4.736914e-01	0	0	1.651139e+00	1.287592e+00	RAB7A
Reactome_2022	MAPK Family Signaling Cascades R-HSA-5683057	2/318	4.738353e-01	4.886943e-01	0	0	1.264789e+00	9.446654e-01	UBC;PSMA7
Reactome_2022	Signaling By NTRKs R-HSA-166520	1/132	4.851276e-01	4.994705e-01	0	0	1.524327e+00	1.102612e+00	RHOA
Reactome_2022	Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	1/140	5.055012e-01	5.195429e-01	0	0	1.436015e+00	9.796562e-01	UBC
Reactome_2022	RHOA GTPase Cycle R-HSA-8980692	1/147	5.226721e-01	5.362598e-01	0	0	1.366681e+00	8.867036e-01	RHOA
Reactome_2022	CDC42 GTPase Cycle R-HSA-9013148	1/149	5.274687e-01	5.393117e-01	0	0	1.348075e+00	8.623175e-01	RAB7A
Reactome_2022	DNA Double-Strand Break Repair R-HSA-5693532	1/149	5.274687e-01	5.393117e-01	0	0	1.348075e+00	8.623175e-01	UBC
Reactome_2022	Regulation Of TP53 Activity R-HSA-5633007	1/157	5.461827e-01	5.574830e-01	0	0	1.278425e+00	7.731939e-01	UBC
Reactome_2022	Toll-like Receptor Cascades R-HSA-168898	1/162	5.575043e-01	5.680594e-01	0	0	1.238409e+00	7.235839e-01	UBC
Reactome_2022	Cellular Senescence R-HSA-2559583	1/165	5.641626e-01	5.738561e-01	0	0	1.215570e+00	6.958081e-01	UBC
Reactome_2022	Fatty Acid Metabolism R-HSA-8978868	1/173	5.814370e-01	5.904128e-01	0	0	1.158562e+00	6.282336e-01	PTGES3
Reactome_2022	Ion Channel Transport R-HSA-983712	1/175	5.856486e-01	5.936711e-01	0	0	1.145129e+00	6.126848e-01	UBC
Reactome_2022	RAC1 GTPase Cycle R-HSA-9013149	1/178	5.918874e-01	5.989698e-01	0	0	1.125549e+00	5.902818e-01	RAB7A
Reactome_2022	Metabolism Of Vitamins And Cofactors R-HSA-196854	1/186	6.080733e-01	6.142994e-01	0	0	1.076440e+00	5.354856e-01	HSP90AA1
Reactome_2022	Diseases Of Metabolism R-HSA-5668914	1/247	7.122869e-01	7.183541e-01	0	0	8.070132e-01	2.737990e-01	UBC
Reactome_2022	Extracellular Matrix Organization R-HSA-1474244	1/291	7.699252e-01	7.751628e-01	0	0	6.830373e-01	1.785882e-01	BSG
Reactome_2022	DNA Repair R-HSA-73894	1/310	7.911299e-01	7.951594e-01	0	0	6.404171e-01	1.500453e-01	UBC
Reactome_2022	GPCR Downstream Signaling R-HSA-388396	1/619	9.572248e-01	9.604696e-01	0	0	3.151581e-01	1.377777e-02	RHOA
Reactome_2022	Signaling By GPCR R-HSA-372790	1/689	9.702384e-01	9.718800e-01	0	0	2.820648e-01	8.522168e-03	RHOA
Reactome_2022	Metabolism Of Lipids R-HSA-556833	1/732	9.761985e-01	9.761985e-01	0	0	2.648786e-01	6.380735e-03	PTGES3
